Index,Original_Sentence,Vocabulary,Exempt_Mode,Model_ID,Transformed_Sentence
140,The woman is wearing glasses and a black headdress,vocab_200.txt,english_stopwords,MLM,"The woman is black, and a black."
327,A boy is climbing up a wall artificially built for climbing and is attached to a rope,vocab_200.txt,english_stopwords,MLM,"A boy is put up a top, or for example and is put to a."
377,A man is leading the race,vocab_200.txt,english_stopwords,MLM,A man is in the.
379,A man is leading the race,vocab_200.txt,english_stopwords,MLM,A man is in the.
12,A skilled person is riding a bicycle on one wheel,vocab_200.txt,english_stopwords,T5,.
52,A man is jumping into an empty pool,vocab_200.txt,english_stopwords,T5,.
57,Four girls are doing backbends and playing outdoors,vocab_200.txt,english_stopwords,T5,:
71,A man is sitting in a field,vocab_200.txt,english_stopwords,T5,.
114,A motorcyclist with a red helmet is riding a blue motorcycle down the road,vocab_200.txt,english_stopwords,T5,: ( in the name of the name of the name of the name of the name of the name of the name of the name of the name of the name of the name of the name of the name of the name of the name of the name of the name of the name of the name of the name
125,The blond girl is dancing behind the sound equipment,vocab_200.txt,english_stopwords,T5,.
140,The woman is wearing glasses and a black headdress,vocab_200.txt,english_stopwords,T5,.
327,A boy is climbing up a wall artificially built for climbing and is attached to a rope,vocab_200.txt,english_stopwords,T5,.
377,A man is leading the race,vocab_200.txt,english_stopwords,T5,.
379,A man is leading the race,vocab_200.txt,english_stopwords,T5,.
12,A skilled person is riding a bicycle on one wheel,vocab_200.txt,english_stopwords,BYT5,""" on on on on on on on on on on on on on on on on on on on on on on on on on on on on on on on on on on on on on on on on on on"
52,A man is jumping into an empty pool,vocab_200.txt,english_stopwords,BYT5,""" should have been should have been should have been should have been should have been should have been should have been should"
57,Four girls are doing backbends and playing outdoors,vocab_200.txt,english_stopwords,BYT5,""" has become the only thing to do with the only thing that with the only thing that with the only thing that with the only thin"
71,A man is sitting in a field,vocab_200.txt,english_stopwords,BYT5,""" have been a field have been a field have been a field have been a field have been a field have been a field have been a field"
114,A motorcyclist with a red helmet is riding a blue motorcycle down the road,vocab_200.txt,english_stopwords,BYT5,""" should have become a man who has been through his hands and is a man who has been through his should have been should have be"
125,The blond girl is dancing behind the sound equipment,vocab_200.txt,english_stopwords,BYT5,""" has been through to the end of the second end of the second end of the second end of the second end of the second end of the"
140,The woman is wearing glasses and a black headdress,vocab_200.txt,english_stopwords,BYT5,""" should have a black head with a black head and a black head with a black head and a black head with a black head and a black"
327,A boy is climbing up a wall artificially built for climbing and is attached to a rope,vocab_200.txt,english_stopwords,BYT5,""" has been the only thing that he has been the only thing that he has been the only thing that he has been the only thing that"
377,A man is leading the race,vocab_200.txt,english_stopwords,BYT5,""" the same man the same man the same man the same man the same man the same man the same man the same man the same man the same"
379,A man is leading the race,vocab_200.txt,english_stopwords,BYT5,""" the same man the same man the same man the same man the same man the same man the same man the same man the same man the same"
12,A skilled person is riding a bicycle on one wheel,vocab_200.txt,english_stopwords,EMB_SUB,A necessary man is company a university on tell time
52,A man is jumping into an empty pool,vocab_200.txt,english_stopwords,EMB_SUB,A man is reason into an problem put
57,Four girls are doing backbends and playing outdoors,vocab_200.txt,english_stopwords,EMB_SUB,Two girl are doing back and even field
71,A man is sitting in a field,vocab_200.txt,english_stopwords,EMB_SUB,A man is year in a field
114,A motorcyclist with a red helmet is riding a blue motorcycle down the road,vocab_200.txt,english_stopwords,EMB_SUB,A military with a law military is company a white give down the course
125,The blond girl is dancing behind the sound equipment,vocab_200.txt,english_stopwords,EMB_SUB,The right girl is down two the seem use
140,The woman is wearing glasses and a black headdress,vocab_200.txt,english_stopwords,EMB_SUB,The woman is day say and a black interest
327,A boy is climbing up a wall artificially built for climbing and is attached to a rope,vocab_200.txt,english_stopwords,EMB_SUB,A boy is even up a military outside put for even and is love to a town
377,A man is leading the race,vocab_200.txt,english_stopwords,EMB_SUB,A man is business the work
379,A man is leading the race,vocab_200.txt,english_stopwords,EMB_SUB,A man is business the work
12,A skilled person is riding a bicycle on one wheel,vocab_200.txt,none,MLM,- - man - like - man - like.
52,A man is jumping into an empty pool,vocab_200.txt,none,MLM,young man: going over: body.
57,Four girls are doing backbends and playing outdoors,vocab_200.txt,none,MLM,young people like making music while going.
71,A man is sitting in a field,vocab_200.txt,none,MLM,young man: life: open field
114,A motorcyclist with a red helmet is riding a blue motorcycle down the road,vocab_200.txt,none,MLM,white man - white white man - - white white man down town.
125,The blond girl is dancing behind the sound equipment,vocab_200.txt,none,MLM,young young girl: girl: music education.
140,The woman is wearing glasses and a black headdress,vocab_200.txt,none,MLM,"young woman: black face, long black."
327,A boy is climbing up a wall artificially built for climbing and is attached to a rope,vocab_200.txt,none,MLM,young boy: set off - - - free while young boy: put down - free
377,A man is leading the race,vocab_200.txt,none,MLM,white man: run - down
379,A man is leading the race,vocab_200.txt,none,MLM,white man: run - down
12,A skilled person is riding a bicycle on one wheel,vocab_200.txt,none,T5,.
52,A man is jumping into an empty pool,vocab_200.txt,none,T5,.
57,Four girls are doing backbends and playing outdoors,vocab_200.txt,none,T5,:
71,A man is sitting in a field,vocab_200.txt,none,T5,.
114,A motorcyclist with a red helmet is riding a blue motorcycle down the road,vocab_200.txt,none,T5,:
125,The blond girl is dancing behind the sound equipment,vocab_200.txt,none,T5,.
140,The woman is wearing glasses and a black headdress,vocab_200.txt,none,T5,.
327,A boy is climbing up a wall artificially built for climbing and is attached to a rope,vocab_200.txt,none,T5,.
377,A man is leading the race,vocab_200.txt,none,T5,.
379,A man is leading the race,vocab_200.txt,none,T5,.
12,A skilled person is riding a bicycle on one wheel,vocab_200.txt,none,BYT5,""" part become right become right become right become right become right become right become right become right become right bec"
52,A man is jumping into an empty pool,vocab_200.txt,none,BYT5,""" study area study area study area study area study area study area study area study area study area study"
57,Four girls are doing backbends and playing outdoors,vocab_200.txt,none,BYT5,""" have become two back back back back back back back back back back back back back back back"
71,A man is sitting in a field,vocab_200.txt,none,BYT5,""" have become thought become thought become thought become thought become thought become thought become"
114,A motorcyclist with a red helmet is riding a blue motorcycle down the road,vocab_200.txt,none,BYT5,""" total number control control control control control control control control control control control control"
125,The blond girl is dancing behind the sound equipment,vocab_200.txt,none,BYT5,""" have become down being down being down being down being down being down being down being down being"
140,The woman is wearing glasses and a black headdress,vocab_200.txt,none,BYT5,""" have become black white black woman white black white black white woman have black white black white black white black white"
327,A boy is climbing up a wall artificially built for climbing and is attached to a rope,vocab_200.txt,none,BYT5,""" while head over top while head over top while head over top while head over top while head over top while head over top while"
377,A man is leading the race,vocab_200.txt,none,BYT5,""" position thought position thought position thought position thought position thought position thought position thought positi"
379,A man is leading the race,vocab_200.txt,none,BYT5,""" position thought position thought position thought position thought position thought position thought position thought positi"
12,A skilled person is riding a bicycle on one wheel,vocab_200.txt,none,EMB_SUB,Have necessary man do company have university even tell time
52,A man is jumping into an empty pool,vocab_200.txt,none,EMB_SUB,Have man do reason even know problem put
57,Four girls are doing backbends and playing outdoors,vocab_200.txt,none,EMB_SUB,Two girl become being back even even field
71,A man is sitting in a field,vocab_200.txt,none,EMB_SUB,Have man do year know have field
114,A motorcyclist with a red helmet is riding a blue motorcycle down the road,vocab_200.txt,none,EMB_SUB,Have military even have law military do company have white give down have course
