Index,Original_Sentence,Vocabulary,Exempt_Mode,Model_ID,Transformed_Sentence
125,Moderate to severe damage extended up the Atlantic coastline and as far inland as West Virginia.,OgdenBasicEnglish850.txt,none,T5,: simple so so so simple so so that the damage and the damage to the front of the sea and up to the front of the sea and up to the east of the east and up to the east of the east and up to the east of the east and up to the east of the east of the
140,"On occasion the male ""den master"" will also allow a second male into the den; the reason for this is unclear.",OgdenBasicEnglish850.txt,none,T5,"- "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" """
279,"These ideally provide excellent habitat for chinkara, hog deer and blue bull.",OgdenBasicEnglish850.txt,none,T5,-  and make the right decision to make the decision to make the decision to make the decision to make the decision to make the decision to make the decision to make the decision to make the decision to make the decision to make the decision to make the decision to make the decision to make the decision to make the
327,People with cardiomyopathy are often at risk of arrhythmia or sudden cardiac death or both.,OgdenBasicEnglish850.txt,none,T5,a person with this disease may be at the heart rate of the heart muscle and may be at the heart rate at the same time as the person with this disease may be at the heart rate of the heart muscle and may be at the heart rate at the same time as the person with this disease may be at
346,"Gimnasia hired first famed Colombian trainer Francisco Maturana, and then Julio César Falcioni, but both had limited success.",OgdenBasicEnglish850.txt,none,T5,'  and the rest of the way to get to the top of the list and get to the top of the list of the top of the list of the top of the list of top of the list of top of the list of top of the list of top of the list of top of the list
12,"Graham attended Wheaton College from 1939 to 1943, when he graduated with a BA in anthropology.",OgdenBasicEnglish850.txt,none,BYT5,""" in addition to the degree of science and the degree of science and to the degree of science and to the degree of science and"
52,"This stamp remained the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.",OgdenBasicEnglish850.txt,none,BYT5,""" stamp stamp for this stamp for this stamp for this stamp for this stamp for this stamp for this stamp for this stamp for this"
57,After graduation he returned to Yerevan to teach at the local Conservatory and later he was appointed artistic director of the Armenian Philarmonic Orchestra.,OgdenBasicEnglish850.txt,none,BYT5,""" and then he servant to teaching to teaching to teaching to teaching to teaching to teaching to teaching to teaching to teachi"
71,It continues as the Bohemian Switzerland in the Czech Republic.,OgdenBasicEnglish850.txt,none,BYT5,""" system of political and political system of political and political system of political system of political and political sys"
114,The characters are foul-mouthed extensions of their earlier characters Pete and Dud.,OgdenBasicEnglish850.txt,none,BYT5,""" and the simple and the simple and the simple and the simple and the simple and the simple and the simple and the simple and t"
125,Moderate to severe damage extended up the Atlantic coastline and as far inland as West Virginia.,OgdenBasicEnglish850.txt,none,BYT5,""" point of view of this point to view of this point of this point of this point of this point of this point of this point of th"
140,"On occasion the male ""den master"" will also allow a second male into the den; the reason for this is unclear.",OgdenBasicEnglish850.txt,none,BYT5,""" the male will let a second male will let a second male will let a second male will let a second male will let a second male i"
279,"These ideally provide excellent habitat for chinkara, hog deer and blue bull.",OgdenBasicEnglish850.txt,none,BYT5,""" statement statement statement statement statement statement statement statement statement statement statement statement state"
327,People with cardiomyopathy are often at risk of arrhythmia or sudden cardiac death or both.,OgdenBasicEnglish850.txt,none,BYT5,""" and some may have a disease with this disease with this disease with this disease with this disease with this disease with th"
346,"Gimnasia hired first famed Colombian trainer Francisco Maturana, and then Julio César Falcioni, but both had limited success.",OgdenBasicEnglish850.txt,none,BYT5,""" and the other have because of the control of the country and the other have because of the control of the country of the coun"
12,"Graham attended Wheaton College from 1939 to 1943, when he graduated with a BA in anthropology.",OgdenBasicEnglish850.txt,none,EMB_SUB,Join do Company Train from bread to i and prison with a ANSWER in art
52,"This stamp remained the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.",OgdenBasicEnglish850.txt,none,EMB_SUB,This stamp fact the power letter stamp for the rest of PLOUGH future and seem i print
57,After graduation he returned to Yerevan to teach at the local Conservatory and later he was appointed artistic director of the Armenian Philarmonic Orchestra.,OgdenBasicEnglish850.txt,none,EMB_SUB,bucket future he here back to Heat to teaching at the grass Military and then he in plane copper interest of the Tray Coat Brass
71,It continues as the Bohemian Switzerland in the Czech Republic.,OgdenBasicEnglish850.txt,none,EMB_SUB,He do still any as the Humour Brown in the Polish Physical
114,The characters are foul-mouthed extensions of their earlier characters Pete and Dud.,OgdenBasicEnglish850.txt,none,EMB_SUB,The physical give bad language of some yesterday physical pig and i
125,Moderate to severe damage extended up the Atlantic coastline and as far inland as West Virginia.,OgdenBasicEnglish850.txt,none,EMB_SUB,There in possible to branch damage all the way up the Middle west and as far humour as West Current
140,"On occasion the male ""den master"" will also allow a second male into the den; the reason for this is unclear.",OgdenBasicEnglish850.txt,none,EMB_SUB,"On open the male "" i needle "" will let a second male hate of the i the circle for this do bent water"
279,"These ideally provide excellent habitat for chinkara, hog deer and blue bull.",OgdenBasicEnglish850.txt,none,EMB_SUB,Insect there make a necessary west run for chin potato kiss and blue knee
327,People with cardiomyopathy are often at risk of arrhythmia or sudden cardiac death or both.,OgdenBasicEnglish850.txt,none,EMB_SUB,Work or heart month sleep and sudden push coat some violent dependent with card. Card do broken of heart muscle and probable with this disease may range to work or sudden push coat. Violent some may say at town
